tt0018955	France
tt0018951	United States
tt0018939	United States
tt0018952	Spain
tt0018956	France
tt0018950	United States
tt0018853	United States
tt0018957	United States
tt0018382	United States
tt0018894	United States
tt0018962	Germany
tt0018965	United States
tt0018420	United States
tt0018953	N/A
tt0018968	Sweden
tt0018418	United States
tt0018414	United States
tt0018857	Germany
tt0018416	United States
tt0018413	United States
tt0018974	United States
tt0018967	Sweden
tt0018975	France
tt0018901	United States
tt0018961	Germany
tt0018863	France
tt0018429	United States
tt0018427	United States
tt0018375	United States
tt0018977	Sweden
tt0018425	United States
tt0018422	United States
tt0018909	United States
tt0018423	United States
tt0018421	United States
tt0018918	Germany
tt0018883	Portugal
tt0018426	United Kingdom
tt0018981	United States
tt0018984	United States
tt0018991	United States
tt0018361	United States
tt0018983	United States
tt0018985	United States
tt0018989	Germany
tt0018992	United States
tt0018982	United States
tt0018986	N/A
tt0018995	United States
tt0018999	United Kingdom
tt0019006	N/A
tt0019007	Japan
tt0019004	United States
tt0018868	United States
tt0019001	United States
tt0018412	United States
tt0019009	United States
tt0019008	Japan
tt0018433	United States
tt0019013	United States
tt0018934	Germany
tt0018303	United States
tt0018431	United Kingdom
tt0018432	United States
tt0018949	United States
tt0018823	United States
tt0018372	Germany
tt0019012	United States
tt0018872	United States
tt0018854	United States
tt0018886	Spain
tt0018434	United States
tt0018305	United States
tt0018435	United States
tt0018833	United States
tt0019017	United States
tt0018855	United States
tt0018437	United States
tt0019023	N/A
tt0019018	United States
tt0018358	United States
tt0018341	Spain
tt0019024	United States
tt0019026	Soviet Union
tt0018370	United States
tt0019019	Germany
tt0018866	Spain
tt0019040	Sweden
tt0018318	United States
tt0019035	United States
tt0018316	United States
tt0018319	United States
tt0019025	United States
tt0018871	N/A
tt0018897	United States
tt0018888	Denmark
tt0018778	United States
tt0019048	Japan
tt0019052	N/A
tt0019047	Japan
tt0018353	Japan
tt0019056	United States
tt0019057	Germany,United Kingdom
tt0019036	United States
tt0018972	United States
tt0019037	United States
tt0019054	Germany
tt0019044	United States
tt0018902	United States
tt0019049	Germany
tt0019042	United States
tt0019053	Italy
tt0019051	Soviet Union
tt0018923	Japan
tt0018916	United States
tt0019059	United States
tt0018921	Portugal
tt0018333	United States
tt0018439	United States
tt0018351	United States
tt0018389	United States
tt0018904	United States
tt0018905	United States
tt0019063	United States
tt0018444	United States
tt0018349	United States
tt0019066	United States
tt0018442	Sweden
tt0019065	United States
tt0019067	United States
tt0019062	United States
tt0018404	United States
tt0018932	United States
tt0018440	United States
tt0019069	Austria
tt0018996	United Kingdom
tt0018994	Germany
tt0019075	United States
tt0019081	Germany
tt0019080	United States
tt0019082	United States
tt0018933	United States
tt0019003	United States
tt0019085	United States
tt0019088	Germany
tt0019089	Germany
tt0019092	United States
tt0018308	Spain
tt0018449	Sweden
tt0018317	United States
tt0018438	United States
tt0019095	United States
tt0019027	United States
tt0019091	Germany
tt0019106	United States
tt0019100	United States
tt0019105	United States
tt0018453	Soviet Union
tt0019114	United States
tt0019041	United States
tt0018456	United States
tt0018942	Soviet Union
tt0018948	United States
tt0018943	Spain
tt0018966	United Kingdom
tt0019158	Germany
tt0019138	United States
tt0019134	United States
tt0018938	Germany
tt0018914	Germany
tt0019171	Spain
tt0019165	United States
tt0019136	United States
tt0019133	United States
tt0018403	United States
tt0019167	France
tt0019164	United States
tt0019077	United States
tt0019153	Spain
tt0019159	United States
tt0019163	United States
tt0019154	United States
tt0019071	United States
tt0018298	United States
tt0019156	United States
tt0019152	United States
tt0019111	Germany
tt0019112	United States
tt0019135	United States
tt0019130	United States
tt0019109	United States
tt0019113	United States
tt0019107	United States
tt0019125	United States
tt0019129	United States
tt0018971	United States
tt0018891	United Kingdom
tt0018969	United States
tt0019104	United States
tt0019103	United Kingdom
tt0019122	France
tt0018451	United States
tt0019120	Soviet Union
tt0019121	United States
tt0018450	United States
tt0018402	United States
tt0018815	United States
tt0018455	United States
tt0019030	Czechoslovakia
tt0018964	Spain
tt0018954	Portugal
tt0018457	United States
tt0018978	United States
tt0018973	Germany,Sweden
tt0018976	United States
tt0018959	United States
tt0019098	United States
tt0018428	Sweden,Denmark
tt0018960	United States
tt0018993	United States
tt0018990	Germany
tt0019127	France
tt0018424	Germany
tt0018979	United States
tt0018987	United States
tt0019140	Germany
tt0018980	United States
tt0019196	United States
tt0019199	Portugal
tt0019198	Germany,Italy
tt0019194	United States
tt0019000	United States
tt0018898	United States
tt0019015	United States
tt0018430	Spain
tt0019016	United States
tt0019021	United States
tt0019046	N/A
tt0019061	Soviet Union
tt0018880	United States
tt0019028	United States
tt0019043	Japan
tt0019060	Soviet Union
tt0019058	Denmark
tt0019218	United States
tt0019055	United States
tt0019038	United Kingdom
tt0019070	United States
tt0019072	United States
tt0019039	United States
tt0019050	Germany,Switzerland,Italy
tt0018436	United States
tt0018445	United States
tt0019064	United States
tt0019073	United States
tt0018899	Soviet Union,Germany
tt0018845	United States
tt0018441	United States
tt0019270	United States
tt0019076	United States
tt0019074	United States
tt0019297	United States
tt0019090	United States
tt0019083	Germany
tt0019084	United States
tt0019087	Germany
tt0019309	United States
tt0019306	United States
tt0019093	N/A
tt0019304	United States
tt0019320	United States
tt0019303	United States
tt0019086	Germany
tt0019302	United States
tt0019305	United States
tt0019094	United Kingdom
tt0018447	United States
tt0019319	United States
tt0019330	United States
tt0019332	United States
tt0018448	United States
tt0019331	United States
tt0019096	United States
tt0019339	United States
tt0019119	United States
tt0019110	Germany
tt0019334	United States
tt0019326	United Kingdom
tt0019338	United States
tt0019108	United States
tt0019325	United States
tt0019342	Germany
tt0019343	United States
tt0019346	United Kingdom
tt0019344	United States
tt0019197	United States
tt0019195	United States
tt0019191	Japan
tt0019242	United States
tt0019233	United States
tt0019257	United States
tt0019341	Germany,United Kingdom
tt0019226	United States
tt0019141	France
tt0019132	United States
tt0019236	United States
tt0019247	United Kingdom
tt0019224	United States
tt0019225	Soviet Union
tt0019255	Spain
tt0019143	United States
tt0019097	United States
tt0019160	United States
tt0019243	United States
tt0019252	United States
tt0019131	United States
tt0019144	United States
tt0019238	United States
tt0019188	Japan
tt0019232	United States
tt0019142	United Kingdom
tt0019115	United States
tt0019161	N/A
tt0018454	United States
tt0019182	United States
tt0018446	United States
tt0019244	United States
tt0019245	United Kingdom
tt0018804	United States
tt0019178	Germany
tt0019347	United States
tt0019264	United States
tt0019180	Portugal
tt0019168	France
tt0019179	United States
tt0019349	United States
tt0019263	N/A
tt0019177	Netherlands
tt0019258	United States
tt0019260	N/A
tt0019262	France
tt0019202	United States
tt0019124	United Kingdom
tt0019207	United States
tt0019172	France
tt0019352	United States
tt0019176	France
tt0019201	United States
tt0019206	Portugal
tt0019357	United States
tt0019359	United States
tt0019324	United States
tt0019204	United States
tt0018963	United States
tt0019356	United Kingdom
tt0019323	United States
tt0019358	United States
tt0019360	Germany
tt0019361	Germany,United Kingdom
tt0019364	United States
tt0019362	Germany
tt0019348	United States
tt0018359	United States
tt0019350	United States
tt0019268	United States
tt0018887	United States
tt0019368	United States
tt0019366	Portugal
tt0018295	Mexico
tt0019363	United States
tt0019370	United States
tt0019335	United States
tt0018360	United States
tt0019269	United States
tt0019374	India,United Kingdom,Germany
tt0019271	United States
tt0019272	United States
tt0019375	United States
tt0019223	United States
tt0019377	United States
tt0019381	United States
tt0019388	United States
tt0019378	United States
tt0019384	United States
tt0018867	United States
tt0019385	United States
tt0019386	United States
tt0019183	United States
tt0019277	United States
tt0019393	United States
tt0019389	United States
tt0019391	United States
tt0019175	Soviet Union
tt0019395	Soviet Union
tt0019403	Soviet Union
tt0019405	United States
tt0019394	United States
tt0019186	United Kingdom
tt0019401	United States
tt0019193	United States
tt0019390	United States
tt0019407	United States
tt0019412	United States
tt0019411	United States
tt0019406	United States
tt0019418	United States
tt0019416	United States
tt0019415	Germany
tt0019166	United States
tt0019419	United States
tt0019425	United States
tt0019307	United States
tt0019426	United States
tt0019430	N/A
tt0019322	United States
tt0019308	Germany,United States
tt0019369	Soviet Union
tt0019451	United States
tt0019379	United States
tt0018795	United States
tt0019448	United States
tt0019456	United States
tt0019454	United States
tt0019459	United States
tt0019221	Japan
tt0019217	United States
tt0019220	Finland
tt0019460	United States
tt0019295	United States
tt0019470	United States
tt0019429	United States
tt0019469	United Kingdom
tt0019215	Spain
tt0019216	United States
tt0019477	United States
tt0019173	United States
tt0019478	United States
tt0019211	United States
tt0019214	United States
tt0019476	Germany
tt0019480	France
tt0019479	United States
tt0019213	United States
tt0019447	United States
tt0019205	United States
tt0019329	United States
tt0019209	United States
tt0019239	United States
tt0019237	United States
tt0019482	N/A
tt0019483	United Kingdom
tt0019485	France
tt0019150	United States
tt0019336	Soviet Union
tt0019327	United States
tt0019151	United States
tt0019259	United States
tt0019487	United States
tt0019145	United States
tt0019494	United States
tt0019148	United States
tt0019492	United States
tt0019497	United States
tt0019139	Germany
tt0019250	Soviet Union
tt0019500	United Kingdom
tt0019503	United States
tt0019254	France
tt0019505	United States
tt0019509	United Kingdom
tt0019192	United States
tt0019513	Portugal
tt0019230	United States
tt0019512	United States
tt0019518	Sweden
tt0019249	Sweden,Germany
tt0019510	United States
tt0018813	United States
tt0019521	United States
tt0019520	United States
tt0019522	United States
tt0019523	United States
tt0019428	United States
tt0019427	Sweden
tt0019351	United States
tt0019189	Portugal
tt0019240	United States
tt0019529	Soviet Union
tt0019265	United States
tt0019533	Portugal
tt0019528	N/A
tt0019531	Norway
tt0019354	France,Germany
tt0019353	United States
tt0019536	N/A
tt0019535	N/A
tt0019537	Spain
tt0019435	Japan
tt0019174	Germany
tt0019434	United States
tt0019431	United States
tt0019355	United States
tt0019542	United Kingdom
tt0019543	Japan
tt0019530	United Kingdom
tt0019433	United States
tt0019548	United Kingdom
tt0019545	United States
tt0019441	Sweden,United Kingdom,Germany
tt0019266	N/A
tt0019549	United States
tt0019486	France
tt0019365	United States
tt0019550	United States
tt0019553	United States
tt0019551	United States
tt0019559	Germany
tt0019562	United States
tt0019554	United States
tt0019560	Austria
tt0019273	United Kingdom
tt0019455	United States
tt0019373	United States
tt0018458	United States
tt0018844	Soviet Union
tt0019564	N/A
tt0019568	United States
tt0019571	United States
tt0019458	United States
tt0019569	United States
tt0019582	United States
tt0019457	United Kingdom
tt0019444	United States
tt0019579	United States
tt0019567	United States
tt0019575	United Kingdom
tt0019453	United States
tt0019398	United States
tt0019463	United States
tt0019585	United States
tt0019383	United States
tt0019462	United States
tt0019586	Germany
tt0019396	United States
tt0019557	United States
tt0019474	United States
tt0019565	United Kingdom
tt0019593	United States
tt0019382	Spain
tt0019592	United States
tt0019402	United States
tt0019475	United States
tt0019380	United States
tt0019595	United States
tt0019414	United States
tt0019473	United States
tt0019450	United States
tt0019400	United States
tt0019594	United States
tt0019597	United States
tt0019599	Germany
tt0019603	United States
tt0019602	United States
tt0019598	United States
tt0019609	Germany,Soviet Union
tt0019605	United States
tt0019610	Germany
tt0019608	France
tt0019612	Spain
tt0019618	N/A
tt0019617	United States
tt0019623	Germany
tt0019404	Italy
tt0019421	United States
tt0019630	United States
tt0019423	United States
tt0018459	United States
tt0019625	United States
tt0019614	France
tt0019629	Spain
tt0019424	United States
tt0019620	United States
tt0019633	United States
tt0019637	Portugal
tt0019628	United States
tt0019541	United States
tt0019417	United States
tt0018338	United States
tt0019392	United States
tt0019638	United Kingdom
tt0019410	United Kingdom
tt0019572	United States
tt0019642	Germany
tt0019643	France
tt0019577	United States
tt0019644	United States
tt0019580	United States
tt0019574	United States
tt0019657	United Kingdom
tt0019659	N/A
tt0019658	United Kingdom
tt0019654	Portugal
tt0019591	United States
tt0019452	United States
tt0019662	N/A
tt0019464	United States
tt0019663	Portugal
tt0019684	United States
tt0019689	United States
tt0019669	United States
tt0019685	United States
tt0019219	United Kingdom,Germany
tt0019687	United States
tt0019601	United States
tt0019699	United States
tt0019438	Sweden
tt0019690	United States
tt0019703	United States
tt0019467	United States
tt0019695	Yugoslavia
tt0019611	Soviet Union
tt0019705	United States
tt0019702	United Kingdom
tt0019707	N/A
tt0019712	United States
tt0019639	Germany
tt0019713	United States
tt0019719	United States
tt0019724	United Kingdom
tt0019725	United States
tt0019146	Germany
tt0019726	United States
tt0019481	United States
tt0019746	France
tt0019745	United States
tt0019649	Soviet Union
tt0019740	United States
tt0019748	United States
tt0019747	United States
tt0019754	United States
tt0019752	United States
tt0019514	Germany
tt0019587	Germany
tt0019449	United States
tt0019751	United States
tt0019590	United States
tt0019757	United States
tt0019755	Portugal
tt0019764	United States
tt0019499	United States
tt0019760	Soviet Union
tt0019767	United States
tt0019766	Soviet Union
tt0019149	United States
tt0019137	United States
tt0019507	United States
tt0019770	United Kingdom
tt0019779	United States
tt0019774	United States
tt0019147	United States
tt0019776	United States
tt0019777	United States
tt0019519	United States
tt0019772	United States
tt0019515	Germany
tt0019784	United States
tt0019508	United States
tt0019442	Netherlands
tt0019782	United States
tt0019780	Portugal
tt0019693	United States
tt0019781	United States
tt0019525	United States
tt0019511	Germany
tt0019775	United Kingdom
tt0019516	Soviet Union
tt0019524	United States
tt0019768	Soviet Union
tt0019773	United States
tt0019526	Soviet Union
tt0019532	United States
tt0019534	United States
tt0019708	Soviet Union
tt0019704	France
tt0019798	United States
tt0019797	United States
tt0019538	United Kingdom
tt0019563	United States
tt0019527	France
tt0019546	Japan
tt0019738	United States
tt0019804	United States
tt0019806	United States
tt0019566	United Kingdom
tt0019544	United States
tt0019801	United States
tt0019718	Germany
tt0019805	United States
tt0018906	United States
tt0019810	United States
tt0019807	United States
tt0018907	United States
tt0019555	United States
tt0019802	Portugal
tt0019440	France
tt0019812	United States
tt0019552	Germany
tt0019816	United States
tt0019540	United States
tt0019813	United States
tt0019817	United States
tt0019820	Germany
tt0019558	United States
tt0019819	United States
tt0019589	United States
tt0019821	Mexico
tt0019588	United States
tt0019578	United States
tt0019581	United States
tt0018928	United States
tt0019825	France
tt0019570	N/A
tt0019673	France
tt0019831	United States
tt0019833	United States
tt0019666	United States
tt0019837	United States
tt0019709	United Kingdom
tt0019835	Germany
tt0018810	Germany
tt0019834	United States
tt0019471	United States
tt0019667	United States
tt0019836	Germany
tt0019765	United States
tt0019583	Canada,United States
tt0019841	Germany
tt0019843	United States
tt0019851	Germany
tt0019769	United States
tt0019844	Spain
tt0019842	Soviet Union
tt0019852	United States
tt0019845	United States
tt0019788	United States
tt0019850	Czechoslovakia
tt0019849	France
tt0019472	United States
tt0019785	United States
tt0019846	Germany
tt0019856	United States
tt0019861	Portugal
tt0019860	United States
tt0019596	United States
tt0019796	Japan
tt0019604	United Kingdom
tt0019859	United States
tt0018937	United States
tt0019866	N/A
tt0019867	United States
tt0019870	United States
tt0019871	United States
tt0019615	Portugal
tt0019803	United Kingdom
tt0019879	United States
tt0019873	United States
tt0019613	Sweden
tt0019621	United States
tt0019606	United Kingdom
tt0019876	Portugal
tt0019624	Germany
tt0019884	United States
tt0019889	United Kingdom
tt0019641	United States
tt0019887	United States
tt0019632	United States
tt0019892	United States
tt0019652	Portugal
tt0019636	United States
tt0019883	United States
tt0019886	United States
tt0019896	United States
tt0019653	Portugal
tt0019874	United States
tt0019811	United States
tt0019647	United States
tt0019646	France
tt0019909	Germany
tt0019906	United States
tt0019905	United States
tt0019914	United States
tt0019910	Germany
tt0019916	Spain
tt0019648	United States
tt0019904	Germany
tt0019911	Germany
tt0019665	Spain
tt0019840	United States
tt0019923	United States
tt0019912	United States
tt0019839	United States
tt0019888	United States
tt0019661	Germany
tt0019907	United States
tt0019655	Germany
tt0019838	United Kingdom
tt0019926	United States
tt0019679	United States
tt0019931	United States
tt0019930	United States
tt0019932	United States
tt0019660	Germany,Czechoslovakia
tt0019664	United States
tt0019937	United States
tt0019928	United States
tt0019935	United States
tt0019933	United States
tt0019862	United States
tt0019943	Switzerland
tt0019945	United States
tt0019948	United States
tt0019946	United States
tt0019957	United States
tt0019951	United States
tt0019952	Germany,United Kingdom
tt0019697	United States
tt0019960	Denmark
tt0019953	Germany
tt0019877	France
tt0019972	United States
tt0019971	United States
tt0019966	United States
tt0019959	United States
tt0019976	United States
tt0019678	Portugal
tt0019964	United States
tt0019973	Germany
tt0019983	United States
tt0019987	United States
tt0019698	United States
tt0019982	United Kingdom
tt0019895	United States
tt0019988	United States
tt0019676	United States
tt0019700	United Kingdom
tt0019696	United States
tt0019991	United States
tt0019986	United States
tt0019989	United States
tt0019990	Sweden
tt0019722	United States
tt0019998	United States
tt0019711	United States
tt0020008	Germany
tt0019992	United States
tt0020001	United States
tt0019484	United States
tt0020004	United States
tt0020005	United States
tt0019743	United States
tt0020012	Germany
tt0019908	United States
tt0019901	Germany
tt0020015	Germany
tt0020011	Germany
tt0020010	Spain
tt0020007	Germany
tt0019683	United States
tt0019741	United States
tt0019759	United States
tt0020018	United States
tt0019758	United States
tt0019997	United States
tt0020016	United States
tt0020024	Portugal
tt0019924	Germany
tt0020019	United States
tt0020029	United States
tt0019753	United States
tt0020025	United Kingdom
tt0019762	United States
tt0019939	Soviet Union
tt0020032	United States
tt0019763	United States
tt0020033	United States
tt0020034	United States
tt0019936	United States
tt0019761	United States
tt0020037	France
tt0019756	France
tt0019432	United States
tt0020036	Germany
tt0020040	United States
tt0019789	United States
tt0019949	United States
tt0019446	Germany
tt0019790	United States
tt0020043	United States
tt0019783	United States
tt0019794	France
tt0019436	United States
tt0020046	Japan
tt0020055	Soviet Union
tt0019792	United Kingdom
tt0020051	United States
tt0019967	United Kingdom
tt0020058	United States
tt0019980	United States
tt0020060	United States
tt0020061	United States
tt0020062	United States
tt0020059	United States
tt0019880	Germany
tt0019979	United States
tt0019212	United States
tt0019894	United States
tt0019584	United States
tt0019981	Germany
tt0020076	Germany
tt0019800	United States
tt0020075	Norway
tt0020071	United States
tt0019993	United States
tt0020083	United States
tt0020074	United States
tt0020085	United States
tt0020080	United States
tt0020081	United States
tt0020014	United States
tt0019902	Germany
tt0020078	United States
tt0020091	United States
tt0020088	United States
tt0020089	United States
tt0020084	United States
tt0019815	United States
tt0020021	United States
tt0020095	Germany
tt0020092	United States
tt0020093	Germany
tt0020030	United States
tt0020099	United States
tt0020106	United States
tt0018908	United States
tt0019827	United States
tt0020104	Germany
tt0020113	United States
tt0020114	United States
tt0020111	United States
tt0019826	United States
tt0020107	United States
tt0020115	United States
tt0019823	United States
tt0019818	United States
tt0020108	United Kingdom
tt0019927	United States
tt0019672	United States
tt0020122	United States
tt0019824	United States
tt0020123	United States
tt0019918	Germany
tt0018929	United States
tt0019944	Portugal
tt0020120	N/A
tt0020118	United States
tt0019668	United States
tt0020128	United States
tt0020044	Germany
tt0019848	Japan
tt0019181	United States
tt0020124	Germany
tt0020126	United States
tt0020133	N/A
tt0020135	United States
tt0019190	N/A
tt0020136	United States
tt0020137	United States
tt0020138	United States
tt0020132	United States
tt0020129	France
tt0019854	United States
tt0019864	United States
tt0020142	United Kingdom,Isle of Man
tt0020145	United States
tt0020148	Germany
tt0020144	United States
tt0020140	Germany
tt0020056	United States
tt0020143	United States
tt0019872	United States
tt0019863	United States
tt0020150	United States
tt0020169	United States
tt0020160	United States
tt0020147	United States
tt0020162	Portugal
tt0020166	United States
tt0020163	Germany
tt0020149	United States
tt0020159	Germany
tt0019855	France
tt0019865	United States
tt0020073	United Kingdom
tt0020170	United States
tt0020172	United States
tt0020180	United States
tt0020175	United States
tt0019778	United States
tt0019878	United States
tt0020176	Spain
tt0020181	United States
tt0020103	United States
tt0020184	United States
tt0020187	United States
tt0020116	United States
tt0020194	Germany
tt0019898	Portugal
tt0020198	United States
tt0020193	Germany
tt0020203	United Kingdom,Germany
tt0020196	United States
tt0020205	Germany
tt0020201	N/A
tt0020202	France,Germany
tt0020195	United States
tt0020197	United States
tt0020209	United States
tt0020217	United States
tt0019922	N/A
tt0019921	United States
tt0019899	Norway
tt0020210	United States
tt0019929	United States
tt0020218	United States
tt0019706	Spain,France
tt0019915	France
tt0019920	United States
tt0020224	Spain
tt0020213	Soviet Union
tt0020229	Portugal
tt0019917	United States
tt0020215	United States
tt0020227	United States
tt0020228	France
tt0020238	United States
tt0020235	United States
tt0020236	United States
tt0020241	United States
tt0020234	United States
tt0020232	Soviet Union
tt0020242	United States
tt0020249	United States
tt0020252	Japan
tt0020251	United States
tt0020253	United States
tt0020256	United States
tt0020255	United States
tt0020257	United States
tt0020174	United States
tt0020254	United States
tt0020250	United States
tt0019950	United States
tt0019963	United States
tt0020261	United States
tt0020173	Portugal
tt0020259	France
tt0020263	France
tt0019974	Germany
tt0020260	India
tt0020267	United States
tt0019954	United States
tt0020165	France,Germany
tt0020269	United Kingdom
tt0019279	United States
tt0020273	United Kingdom
tt0019276	United States
tt0020274	United States
tt0019942	Spain
tt0019284	Spain
tt0020183	United States
tt0020272	United States
tt0019291	Portugal
tt0019958	United States
tt0019282	N/A
tt0019996	China
tt0020278	United States
tt0019961	United States
tt0019288	United States
tt0020279	United States
tt0019294	United States
tt0019289	United States
tt0020028	France
tt0020283	United States
tt0019970	United States
tt0020023	Germany
tt0020284	France
tt0020006	Czechoslovakia,Germany
tt0020002	United States
tt0020290	N/A
tt0020286	United Kingdom,India,Germany
tt0020294	Portugal
tt0020013	United States
tt0020291	United States
tt0020288	United States
tt0020022	India
tt0020296	France
tt0020293	Soviet Union
tt0020027	United States
tt0020221	United States
tt0020035	Soviet Union
tt0020039	Portugal
tt0019301	United States
tt0020222	United States
tt0020207	Germany
tt0020298	United States
tt0020031	United States
tt0020295	United States
tt0020026	United States
tt0020299	United States
tt0020303	Portugal
tt0020247	United States
tt0020305	United States
tt0020233	United States
tt0020308	United States
tt0020047	Portugal
tt0020048	United States
tt0020301	Russia
tt0020309	United States
tt0020314	United Kingdom
tt0020316	United States
tt0020317	United States
tt0020322	Germany,United Kingdom
tt0020323	United States
tt0019313	United States
tt0019312	United States
tt0020265	Germany
tt0020331	United States
tt0019280	N/A
tt0020042	United States
tt0020334	United States
tt0019310	United Kingdom
tt0020326	Germany
tt0020333	Germany
tt0020327	Spain
tt0020329	United States
tt0020324	United States
tt0020057	United States
tt0020336	United States
tt0020335	United States
tt0020337	France,United Kingdom
tt0020052	Japan
tt0020338	Soviet Union
tt0020064	United States
tt0019317	United States
tt0019316	United States
tt0020342	Japan
tt0019286	Soviet Union
tt0019318	Germany
tt0020344	Italy
tt0020066	Germany
tt0020069	Denmark,Sweden
tt0020349	Germany
tt0020068	Sweden
tt0020355	United States
tt0020347	United States
tt0020285	Soviet Union
tt0020050	United Kingdom
tt0020350	Germany,United Kingdom
tt0020353	Soviet Union
tt0020079	United States
tt0020082	United States
tt0020360	Germany
tt0020361	Japan
tt0020070	Denmark
tt0020365	United States
tt0020358	United States
tt0020371	Germany,France
tt0020362	Spain
tt0020077	United States
tt0020356	United States
tt0020368	Germany
tt0020370	United States
tt0020072	United States
tt0018832	United States
tt0020352	Sweden
tt0020105	United States
tt0020367	United States
tt0020366	United States
tt0019299	United States
tt0020379	United States
tt0020375	Germany
tt0020096	United States
tt0020380	United Kingdom
tt0020054	Germany
tt0020304	United States
tt0020110	United States
tt0020101	United States
tt0020376	Germany
tt0020386	N/A
tt0020063	United Kingdom
tt0020067	Germany
tt0020383	Germany
tt0020384	N/A
tt0020388	United States
tt0020131	France
tt0020400	United States
tt0020392	United States
tt0020393	United States
tt0020394	United States
tt0020395	United States
tt0019885	Germany
tt0020401	N/A
tt0020396	United States
tt0019890	United Kingdom
tt0020398	Japan
tt0020109	United States
tt0020402	United States
tt0020121	United States
tt0020404	United States
tt0020406	United States
tt0020146	United States
tt0020405	United States
tt0020102	United States
tt0020407	United Kingdom
tt0020139	France,Germany
tt0020411	United States
tt0020412	Germany
tt0020134	France
tt0020157	Germany
tt0020415	United States
tt0020418	United States
tt0020422	United States
tt0020421	United States
tt0020112	United States
tt0020417	United States
tt0020423	United States
tt0020428	N/A
tt0020433	United States
tt0020341	United States
tt0020430	Germany
tt0020151	United Kingdom
tt0020345	United Kingdom,Germany
tt0020435	United States
tt0020434	United States
tt0020437	United States
tt0020440	Germany
tt0020436	United States
tt0020171	United States
tt0020357	Soviet Union,Germany
tt0020442	United States
tt0020182	France
tt0020444	Germany
tt0020446	United States
tt0020448	United States
tt0020178	Germany
tt0020155	Germany
tt0020450	Sweden
tt0020454	United States
tt0020449	United States
tt0020456	United States
tt0020459	United States
tt0020391	United States
tt0020458	United States
tt0020460	Germany
tt0020467	United States
tt0020387	United States
tt0020470	United States
tt0020469	United States
tt0020472	United States
tt0020461	United States
tt0020206	Germany
tt0020390	United States
tt0020471	United States
tt0020482	Germany
tt0020211	Portugal
tt0020200	Germany
tt0020490	United States
tt0020476	Japan
tt0020479	United States
tt0020216	United States
tt0020481	United States
tt0020225	N/A
tt0020477	United States
tt0020493	United States
tt0020496	United States
tt0020244	United States
tt0020223	United States
tt0020495	United Kingdom
tt0020177	Spain
tt0020485	Germany
tt0020504	United States
tt0020199	Germany
tt0020488	United States
tt0020498	United States
tt0020403	United States
tt0020499	United States
tt0020243	United States
tt0020188	United States
tt0020186	United States
tt0020240	United States
tt0020473	Sweden
tt0020502	United States
tt0020503	United States
tt0020506	United States
tt0020258	United States
tt0020208	N/A
tt0020231	Germany
tt0020226	United States
tt0020000	United States
tt0020230	Soviet Union
tt0020220	Japan
tt0020427	Czechoslovakia
tt0020268	United States
tt0020518	France
tt0020516	United States
tt0020511	United States
tt0020271	United States
tt0020514	United States
tt0020410	United States
tt0020522	France
tt0020262	United States
tt0020529	N/A
tt0020524	United States
tt0020520	United States
tt0020534	United States
tt0020527	United States
tt0019275	United States
tt0019285	United States
tt0019292	United States
tt0020526	United States
tt0020539	United States
tt0020538	United States
tt0020537	United States
tt0020542	United States
tt0020544	Austria
tt0020266	United States
tt0020551	Spain
tt0020282	Germany
tt0020439	United States
tt0020277	United States
tt0020546	France
tt0020552	France
tt0020556	United States
tt0020549	United States
tt0019296	United States
tt0019281	Soviet Union
tt0020553	France
tt0020275	United States
tt0019293	United Kingdom
tt0019290	United States
tt0019287	United States
tt0020451	Soviet Union
tt0020557	Portugal
tt0020287	Portugal
tt0020558	France
tt0020560	United States
tt0019298	N/A
tt0020297	Germany
tt0020563	Japan
tt0020280	N/A
tt0020475	Germany
tt0020564	United States
tt0020492	United States
tt0020300	United States
tt0020494	United States
tt0020568	United Kingdom
tt0020572	United States
tt0020571	Germany
tt0020320	United States
tt0020500	United States
tt0020575	Germany,United Kingdom
tt0020330	N/A
tt0019489	United States
tt0020584	United States
tt0020319	United States
tt0019496	Soviet Union
tt0020512	United States
tt0020577	United States
tt0020310	United States
tt0020312	Germany
tt0020586	United States
tt0020315	United States
tt0020579	United States
tt0020332	United States
tt0020328	United States
tt0020589	United States
tt0020519	France
tt0020590	United States
tt0020601	United Kingdom
tt0020595	United States
tt0020594	United States
tt0020596	United States
tt0020603	United States
tt0020610	United States
tt0020598	United States
tt0020604	United States
tt0020605	United Kingdom
tt0020325	United Kingdom
tt0020600	United States
tt0020528	Spain
tt0020619	Germany
tt0020614	Spain
tt0020523	Soviet Union
tt0020618	France
tt0020611	Japan
tt0019502	N/A
tt0020340	United States
tt0020587	United States
tt0020545	Germany
tt0020624	Japan
tt0020621	Germany
tt0020343	Germany
tt0019315	United States
tt0020632	N/A
tt0020548	Germany
tt0020620	United States
tt0020633	N/A
tt0020629	United States
tt0020642	United States
tt0020640	United States
tt0020648	United States
tt0020645	United States
tt0020364	United States
tt0020372	Germany
tt0020650	United States
tt0020655	United Kingdom
tt0020654	Argentina
tt0020363	United States
tt0020653	Portugal
tt0020354	Soviet Union
tt0020652	Japan
tt0020359	United States
tt0020641	United States
tt0020385	Germany
tt0020662	United States
tt0020670	United States
tt0020377	N/A
tt0020656	France
tt0020668	United States
tt0020570	Germany
tt0020672	United States
tt0020689	United States
